-0.13174, -11.85446, -0.15441, 
-0.13431, -11.88496, -0.13896, 
-0.12568, -11.91722, -0.11810, 
-0.10589, -11.94773, -0.09256, 
-0.07741, -11.97274, -0.06431, 
-0.04550, -11.98942, -0.03671, 
-0.01781, -11.99711, -0.01438, 
-0.00166, -12.00007, -0.00313, 
-0.00905, -12.00354, -0.00764, 
-0.04104, -12.01541, -0.03440, 
-0.09830, -12.04910, -0.08673, 
-0.17425, -12.11519, -0.16544, 
-0.25631, -12.21999, -0.26802, 
-0.32792, -12.36290, -0.38853, 
-0.37187, -12.53498, -0.51790, 
-0.37429, -12.71937, -0.64486, 
-0.32815, -12.89367, -0.75726, 
-0.23554, -13.03398, -0.84365, 
-0.10781, -13.11962, -0.89489, 
0.03641, -13.13744, -0.90543, 
0.17503, -13.08467, -0.87411, 
0.28715, -12.96950, -0.80435, 
0.35738, -12.80929, -0.70363, 
0.37891, -12.62695, -0.58244, 
0.35434, -12.44618, -0.45277, 
0.29453, -12.28704, -0.32654, 
0.21549, -12.16260, -0.21404, 
0.13460, -12.07757, -0.12286, 
0.06677, -12.02880, -0.05724, 
0.02173, -12.00749, -0.01799, 
0.00167, -12.00038, -0.00289, 
0.00827, -11.99828, -0.00696, 
0.00748, -11.99828, -0.00544, 
0.03426, -11.99383, -0.02419, 
0.07328, -11.97905, -0.05266, 
0.11415, -11.95216, -0.08537, 
0.14832, -11.91505, -0.11784, 
0.17023, -11.87179, -0.14696, 
0.17756, -11.82715, -0.17098, 
0.17066, -11.78534, -0.18932, 
0.15164, -11.74937, -0.20232, 
0.12340, -11.72087, -0.21084, 
0.08886, -11.70034, -0.21597, 
0.05047, -11.68759, -0.21869, 
0.01018, -11.68223, -0.21972, 
-0.03046, -11.68401, -0.21938, 
-0.07001, -11.69302, -0.21758, 
-0.10675, -11.70961, -0.21377, 
-0.13849, -11.73413, -0.20707, 
-0.16249, -11.76649, -0.19644, 
-0.17579, -11.80567, -0.18086, 
-0.17575, -11.84936, -0.15967, 
-0.16102, -11.89389, -0.13296, 
-0.13249, -11.93466, -0.10186, 
-0.09408, -11.96707, -0.06879, 
-0.05291, -11.98795, -0.03756, 
-0.01869, -11.99706, -0.01325, 
-0.00058, -12.00005, -0.00204, 
-0.01201, -12.00411, -0.00874, 
-0.05416, -12.01978, -0.03978, 
-0.12697, -12.06297, -0.09819, 
-0.22163, -12.14614, -0.18433, 
-0.32238, -12.27641, -0.29521, 
-0.40902, -12.45245, -0.42430, 
-0.46094, -12.66300, -0.56195, 
-0.46174, -12.88744, -0.69634, 
-0.40343, -13.09879, -0.81487, 
-0.28890, -13.26846, -0.90573, 
-0.13207, -13.37185, -0.95952, 
0.04459, -13.39335, -0.97058, 
0.21452, -13.32968, -0.93771, 
0.35256, -13.19053, -0.86442, 
0.44006, -12.99656, -0.75837, 
0.46846, -12.77507, -0.63034, 
0.44050, -12.55451, -0.49275, 
0.36880, -12.35917, -0.35802, 
0.27244, -12.20525, -0.23701, 
0.17241, -12.09895, -0.13790, 
0.08710, -12.03707, -0.06547, 
0.02901, -12.00940, -0.02099, 
0.00181, -12.00036, -0.00225, 
0.00756, -11.99827, -0.00544, 
0.00654, -11.99828, -0.00420, 
0.03632, -11.99357, -0.02241, 
0.08173, -11.97679, -0.05134, 
0.13087, -11.94524, -0.08553, 
0.17349, -11.90057, -0.12042, 
0.20257, -11.84723, -0.15266, 
0.21461, -11.79078, -0.18026, 
0.20926, -11.73646, -0.20237, 
0.18837, -11.68835, -0.21901, 
0.15501, -11.64910, -0.23074, 
0.11259, -11.62003, -0.23840, 
0.06433, -11.60156, -0.24280, 
0.01301, -11.59368, -0.24457, 
-0.03890, -11.59630, -0.24399, 
-0.08901, -11.60946, -0.24096, 
-0.13472, -11.63325, -0.23502, 
-0.17303, -11.66751, -0.22544, 
-0.20058, -11.71143, -0.21135, 
-0.21403, -11.76307, -0.19202, 
-0.21080, -11.81905, -0.16712, 
-0.19002, -11.87464, -0.13702, 
-0.15352, -11.92431, -0.10313, 
-0.10654, -11.96285, -0.06809, 
-0.05783, -11.98697, -0.03589, 
-0.01876, -11.99705, -0.01161, 
0.00022, -12.00000, -0.00133, 
-0.01520, -12.00474, -0.00958, 
-0.06605, -12.02375, -0.04228, 
-0.15138, -12.07479, -0.10197, 
-0.26053, -12.17157, -0.18863, 
-0.37525, -12.32159, -0.29903, 
-0.47266, -12.52279, -0.42661, 
-0.52975, -12.76204, -0.56189, 
-0.52848, -13.01595, -0.69340, 
-0.46032, -13.25426, -0.80899, 
-0.32893, -13.44509, -0.89737, 
-0.15018, -13.56116, -0.94959, 
0.05069, -13.58528, -0.96031, 
0.24407, -13.51383, -0.92843, 
0.40181, -13.35749, -0.85721, 
0.50283, -13.13909, -0.75393, 
0.53720, -12.88895, -0.62887, 
0.50755, -12.63890, -0.49397, 
0.42761, -12.41635, -0.36121, 
0.31856, -12.23980, -0.24120, 
0.20397, -12.11680, -0.14205, 
0.10487, -12.04430, -0.06868, 
0.03598, -12.01123, -0.02267, 
0.00238, -12.00053, -0.00232, 
0.00646, -11.99829, -0.00415, 
0.00548, -11.99828, -0.00312, 
0.03622, -11.99359, -0.01937, 
0.08494, -11.97595, -0.04622, 
0.13902, -11.94189, -0.07870, 
0.18723, -11.89268, -0.11256, 
0.22147, -11.83280, -0.14458, 
0.23734, -11.76824, -0.17266, 
0.23384, -11.70493, -0.19580, 
0.21248, -11.64778, -0.21380, 
0.17628, -11.60024, -0.22698, 
0.12887, -11.56440, -0.23594, 
0.07395, -11.54130, -0.24128, 
0.01499, -11.53136, -0.24347, 
-0.04477, -11.53467, -0.24275, 
-0.10213, -11.55122, -0.23902, 
-0.15374, -11.58077, -0.23195, 
-0.19602, -11.62265, -0.22096, 
-0.22523, -11.67534, -0.20543, 
-0.23796, -11.73609, -0.18488, 
-0.23183, -11.80071, -0.15920, 
-0.20646, -11.86371, -0.12896, 
-0.16445, -11.91895, -0.09569, 
-0.11207, -11.96099, -0.06204, 
-0.05912, -11.98673, -0.03179, 
-0.01787, -11.99711, -0.00958, 
0.00076, -11.99996, -0.00088, 
-0.01771, -12.00522, -0.00963, 
-0.07386, -12.02635, -0.04085, 
-0.16598, -12.08185, -0.09650, 
-0.28229, -12.18579, -0.17629, 
-0.40329, -12.34554, -0.27710, 
-0.50497, -12.55846, -0.39289, 
-0.56343, -12.81047, -0.51512, 
-0.56020, -13.07696, -0.63356, 
-0.48675, -13.32638, -0.73741, 
-0.34723, -13.52569, -0.81669, 
-0.15838, -13.64673, -0.86350, 
0.05345, -13.67186, -0.87310, 
0.25749, -13.59740, -0.84453, 
0.42447, -13.43425, -0.78068, 
0.53230, -13.20591, -0.68797, 
0.57034, -12.94377, -0.57549, 
0.54094, -12.68090, -0.45381, 
0.45810, -12.44596, -0.33361, 
0.34365, -12.25859, -0.22438, 
0.22218, -12.12710, -0.13351, 
0.11596, -12.04881, -0.06558, 
0.04090, -12.01252, -0.02226, 
0.00326, -12.00134, -0.00294, 
0.00462, -11.99882, -0.00356, 
0.00437, -11.99829, -0.00222, 
0.03371, -11.99393, -0.01547, 
0.08174, -11.97685, -0.03810, 
0.13619, -11.94314, -0.06596, 
0.18578, -11.89364, -0.09551, 
0.22210, -11.83251, -0.12398, 
0.24023, -11.76561, -0.14946, 
0.23861, -11.69905, -0.17091, 
0.21834, -11.63812, -0.18796, 
0.18218, -11.58678, -0.20072, 
0.13378, -11.54764, -0.20958, 
0.07700, -11.52220, -0.21495, 
0.01563, -11.51119, -0.21719, 
-0.04665, -11.51487, -0.21645, 
-0.10620, -11.53315, -0.21267, 
-0.15927, -11.56557, -0.20561, 
-0.20203, -11.61106, -0.19485, 
-0.23066, -11.66760, -0.17998, 
-0.24187, -11.73193, -0.16072, 
-0.23361, -11.79939, -0.13717, 
-0.20599, -11.86418, -0.11002, 
-0.16220, -11.92017, -0.08072, 
-0.10892, -11.96212, -0.05162, 
-0.05615, -11.98734, -0.02589, 
-0.01600, -11.99724, -0.00738, 
0.00109, -11.99994, -0.00061, 
-0.01872, -12.00542, -0.00870, 
-0.07533, -12.02683, -0.03557, 
-0.16664, -12.08213, -0.08257, 
-0.28075, -12.18471, -0.14926, 
-0.39852, -12.34132, -0.23294, 
-0.49666, -12.54907, -0.32858, 
-0.55226, -12.79404, -0.42916, 
-0.54773, -13.05240, -0.52635, 
-0.47513, -13.29375, -0.61143, 
-0.33862, -13.48643, -0.67630, 
-0.15439, -13.60342, -0.71460, 
0.05210, -13.62771, -0.72246, 
0.25105, -13.55573, -0.69908, 
0.41411, -13.39804, -0.64684, 
0.51997, -13.17722, -0.57094, 
0.55828, -12.92335, -0.47873, 
0.53106, -12.66818, -0.37875, 
0.45154, -12.43941, -0.27966, 
0.34058, -12.25619, -0.18924, 
0.22190, -12.12689, -0.11357, 
0.11720, -12.04930, -0.05654, 
0.04228, -12.01288, -0.01967, 
0.00414, -12.00192, -0.00292, 
0.00332, -12.00033, -0.00311, 
0.00325, -11.99829, -0.00151, 
0.02892, -11.99457, -0.01128, 
0.07208, -11.97949, -0.02838, 
0.12187, -11.94917, -0.04966, 
0.16802, -11.90400, -0.07248, 
0.20263, -11.84752, -0.09474, 
0.22086, -11.78496, -0.11496, 
0.22088, -11.72199, -0.13225, 
0.20330, -11.66368, -0.14625, 
0.17046, -11.61405, -0.15692, 
0.12563, -11.57589, -0.16444, 
0.07248, -11.55093, -0.16906, 
0.01472, -11.54008, -0.17100, 
-0.04394, -11.54371, -0.17036, 
-0.09986, -11.56168, -0.16710, 
-0.14932, -11.59341, -0.16105, 
-0.18860, -11.63758, -0.15199, 
-0.21417, -11.69197, -0.13967, 
-0.22316, -11.75319, -0.12401, 
-0.21398, -11.81664, -0.10517, 
-0.18714, -11.87687, -0.08379, 
-0.14596, -11.92828, -0.06103, 
-0.09683, -11.96630, -0.03868, 
-0.04898, -11.98881, -0.01913, 
-0.01329, -11.99742, -0.00524, 
0.00128, -11.99993, -0.00048, 
-0.01776, -12.00523, -0.00697, 
-0.06950, -12.02485, -0.02761, 
-0.15192, -12.07492, -0.06307, 
-0.25412, -12.16715, -0.11290, 
-0.35894, -12.30728, -0.17506, 
-0.44573, -12.49249, -0.24578, 
-0.49429, -12.71028, -0.31993, 
-0.48927, -12.93948, -0.39139, 
-0.42381, -13.15329, -0.45383, 
-0.30177, -13.32379, -0.50138, 
-0.13753, -13.42726, -0.52943, 
0.04641, -13.44875, -0.53518, 
0.22367, -13.38509, -0.51807, 
0.36920, -13.24559, -0.47980, 
0.46411, -13.05009, -0.42413, 
0.49914, -12.82505, -0.35639, 
0.47591, -12.59845, -0.28279, 
0.40592, -12.39480, -0.20964, 
0.30746, -12.23118, -0.14264, 
0.20150, -12.11523, -0.08628, 
0.10739, -12.04524, -0.04348, 
0.03941, -12.01211, -0.01546, 
0.00439, -12.00212, -0.00251, 
0.00267, -12.00106, -0.00238, 
0.00220, -11.99830, -0.00100, 
0.02242, -11.99546, -0.00740, 
0.05721, -11.98357, -0.01875, 
0.09790, -11.95916, -0.03286, 
0.13612, -11.92233, -0.04805, 
0.16527, -11.87580, -0.06299, 
0.18117, -11.82382, -0.07670, 
0.18208, -11.77105, -0.08855, 
0.16830, -11.72181, -0.09825, 
0.14161, -11.67960, -0.10573, 
0.10464, -11.64695, -0.11105, 
0.06048, -11.62550, -0.11436, 
0.01230, -11.61615, -0.11575, 
-0.03669, -11.61928, -0.11529, 
-0.08326, -11.63475, -0.11295, 
-0.12422, -11.66196, -0.10865, 
-0.15642, -11.69965, -0.10226, 
-0.17694, -11.74575, -0.09368, 
-0.18352, -11.79725, -0.08288, 
-0.17504, -11.85020, -0.07005, 
-0.15215, -11.90004, -0.05563, 
-0.11779, -11.94218, -0.04041, 
-0.07737, -11.97300, -0.02557, 
-0.03851, -11.99096, -0.01262, 
-0.01003, -11.99765, -0.00340, 
0.00139, -11.99992, -0.00047, 
-0.01486, -12.00465, -0.00490, 
-0.05708, -12.02062, -0.01875, 
-0.12375, -12.06112, -0.04205, 
-0.20593, -12.13544, -0.07448, 
-0.28980, -12.24799, -0.11468, 
-0.35886, -12.39634, -0.16027, 
-0.39710, -12.57040, -0.20793, 
-0.39241, -12.75326, -0.25379, 
-0.33951, -12.92361, -0.29380, 
-0.24155, -13.05933, -0.32424, 
-0.11004, -13.14165, -0.34219, 
0.03713, -13.15873, -0.34587, 
0.17899, -13.10810, -0.33492, 
0.29563, -12.99710, -0.31042, 
0.37200, -12.84141, -0.27477, 
0.40064, -12.66199, -0.23134, 
0.38272, -12.48107, -0.18407, 
0.32723, -12.31814, -0.13699, 
0.24866, -12.18692, -0.09373, 
0.16367, -12.09364, -0.05718, 
0.08779, -12.03714, -0.02922, 
0.03259, -12.01027, -0.01065, 
0.00381, -12.00204, -0.00204, 
0.00182, -12.00113, -0.00188, 
0.00127, -11.99832, -0.00072, 
0.01516, -11.99648, -0.00435, 
0.03952, -11.98846, -0.01074, 
0.06833, -11.97144, -0.01847, 
0.09564, -11.94544, -0.02679, 
0.11670, -11.91234, -0.03503, 
0.12847, -11.87512, -0.04263, 
0.12958, -11.83711, -0.04926, 
0.12015, -11.80145, -0.05473, 
0.10135, -11.77073, -0.05898, 
0.07504, -11.74686, -0.06203, 
0.04342, -11.73113, -0.06394, 
0.00883, -11.72427, -0.06474, 
-0.02635, -11.72656, -0.06447, 
-0.05975, -11.73792, -0.06313, 
-0.08901, -11.75784, -0.06066, 
-0.11182, -11.78533, -0.05701, 
-0.12613, -11.81881, -0.05215, 
-0.13038, -11.85600, -0.04609, 
-0.12387, -11.89403, -0.03894, 
-0.10718, -11.92961, -0.03096, 
-0.08250, -11.95948, -0.02260, 
-0.05376, -11.98113, -0.01448, 
-0.02638, -11.99350, -0.00733, 
-0.00660, -11.99790, -0.00205, 
0.00145, -11.99992, -0.00059, 
-0.01060, -12.00378, -0.00301, 
-0.04043, -12.01490, -0.01089, 
-0.08726, -12.04323, -0.02361, 
-0.14471, -12.09522, -0.04108, 
-0.20310, -12.17380, -0.06265, 
-0.25098, -12.27716, -0.08703, 
-0.27727, -12.39823, -0.11248, 
-0.27366, -12.52525, -0.13693, 
-0.23655, -12.64345, -0.15823, 
-0.16820, -12.73756, -0.17444, 
-0.07659, -12.79461, -0.18398, 
0.02584, -12.80646, -0.18594, 
0.12461, -12.77137, -0.18012, 
0.20591, -12.69442, -0.16708, 
0.25930, -12.58643, -0.14810, 
0.27956, -12.46187, -0.12496, 
0.26743, -12.33612, -0.09974, 
0.22908, -12.22270, -0.07459, 
0.17449, -12.13118, -0.05142, 
0.11520, -12.06599, -0.03178, 
0.06202, -12.02645, -0.01664, 
0.02315, -12.00769, -0.00634, 
0.00271, -12.00182, -0.00163, 
0.00102, -12.00105, -0.00164, 
0.00051, -11.99837, -0.00068, 
0.00829, -11.99753, -0.00245, 
0.02216, -11.99334, -0.00529, 
0.03869, -11.98375, -0.00846, 
0.05444, -11.96890, -0.01186, 
0.06669, -11.94988, -0.01523, 
0.07365, -11.92839, -0.01836, 
0.07449, -11.90636, -0.02110, 
0.06922, -11.88560, -0.02338, 
0.05850, -11.86766, -0.02515, 
0.04338, -11.85368, -0.02644, 
0.02512, -11.84445, -0.02724, 
0.00511, -11.84041, -0.02758, 
-0.01525, -11.84176, -0.02746, 
-0.03456, -11.84844, -0.02690, 
-0.05141, -11.86012, -0.02586, 
-0.06448, -11.87620, -0.02433, 
-0.07259, -11.89572, -0.02230, 
-0.07485, -11.91732, -0.01979, 
-0.07091, -11.93933, -0.01683, 
-0.06114, -11.95982, -0.01356, 
-0.04685, -11.97694, -0.01015, 
-0.03032, -11.98924, -0.00683, 
-0.01466, -11.99606, -0.00385, 
-0.00350, -11.99818, -0.00131, 
0.00139, -11.99994, -0.00089, 
-0.00596, -12.00280, -0.00173, 
-0.02305, -12.00880, -0.00536, 
-0.04977, -12.02480, -0.01058, 
-0.08241, -12.05431, -0.01763, 
-0.11548, -12.09887, -0.02629, 
-0.14251, -12.15741, -0.03606, 
-0.15727, -12.22591, -0.04625, 
-0.15509, -12.29770, -0.05602, 
-0.13398, -12.36446, -0.06454, 
-0.09523, -12.41759, -0.07101, 
-0.04335, -12.44978, -0.07482, 
0.01463, -12.45646, -0.07560, 
0.07054, -12.43667, -0.07327, 
0.11660, -12.39323, -0.06807, 
0.14690, -12.33226, -0.06049, 
0.15850, -12.26189, -0.05124, 
0.15177, -12.19078, -0.04115, 
0.13016, -12.12658, -0.03108, 
0.09929, -12.07471, -0.02178, 
0.06566, -12.03771, -0.01388, 
0.03539, -12.01529, -0.00775, 
0.01315, -12.00485, -0.00337, 
0.00143, -12.00148, -0.00145, 
0.00039, -12.00084, -0.00160, 
0.00000, -11.99869, -0.00115, 
0.00300, -11.99865, -0.00177, 
0.00840, -11.99737, -0.00255, 
0.01484, -11.99372, -0.00329, 
0.02100, -11.98798, -0.00408, 
0.02581, -11.98058, -0.00487, 
0.02857, -11.97220, -0.00560, 
0.02896, -11.96358, -0.00624, 
0.02695, -11.95544, -0.00678, 
0.02281, -11.94839, -0.00720, 
0.01693, -11.94289, -0.00750, 
0.00981, -11.93925, -0.00769, 
0.00200, -11.93765, -0.00777, 
-0.00596, -11.93819, -0.00774, 
-0.01349, -11.94082, -0.00761, 
-0.02006, -11.94542, -0.00736, 
-0.02513, -11.95175, -0.00700, 
-0.02824, -11.95941, -0.00652, 
-0.02907, -11.96788, -0.00593, 
-0.02748, -11.97647, -0.00524, 
-0.02362, -11.98445, -0.00448, 
-0.01803, -11.99109, -0.00368, 
-0.01158, -11.99582, -0.00291, 
-0.00548, -11.99834, -0.00220, 
-0.00117, -11.99861, -0.00128, 
0.00084, -12.00009, -0.00151, 
-0.00210, -12.00181, -0.00131, 
-0.00882, -12.00354, -0.00257, 
-0.01920, -12.00964, -0.00379, 
-0.03183, -12.02102, -0.00541, 
-0.04459, -12.03821, -0.00741, 
-0.05500, -12.06078, -0.00966, 
-0.06067, -12.08718, -0.01200, 
-0.05981, -12.11483, -0.01424, 
-0.05165, -12.14053, -0.01620, 
-0.03670, -12.16097, -0.01768, 
-0.01671, -12.17336, -0.01856, 
0.00564, -12.17593, -0.01873, 
0.02718, -12.16831, -0.01820, 
0.04494, -12.15160, -0.01701, 
0.05664, -12.12813, -0.01527, 
0.06113, -12.10104, -0.01314, 
0.05856, -12.07364, -0.01083, 
0.05025, -12.04890, -0.00851, 
0.03834, -12.02889, -0.00637, 
0.02535, -12.01462, -0.00455, 
0.01362, -12.00600, -0.00313, 
0.00494, -12.00217, -0.00205, 
0.00040, -12.00087, -0.00160, 
0.00001, -12.00046, -0.00169, 
-0.00026, -11.99849, -0.00084, 
-0.00002, -11.99856, -0.00100, 
0.00037, -11.99859, -0.00119, 
0.00089, -11.99833, -0.00124, 
0.00141, -11.99788, -0.00128, 
0.00182, -11.99729, -0.00131, 
0.00205, -11.99663, -0.00134, 
0.00210, -11.99598, -0.00136, 
0.00197, -11.99537, -0.00138, 
0.00168, -11.99485, -0.00139, 
0.00125, -11.99444, -0.00140, 
0.00073, -11.99416, -0.00141, 
0.00015, -11.99404, -0.00141, 
-0.00044, -11.99408, -0.00141, 
-0.00100, -11.99428, -0.00140, 
-0.00148, -11.99463, -0.00140, 
-0.00184, -11.99509, -0.00138, 
-0.00206, -11.99566, -0.00137, 
-0.00210, -11.99630, -0.00135, 
-0.00196, -11.99697, -0.00133, 
-0.00163, -11.99760, -0.00130, 
-0.00116, -11.99813, -0.00126, 
-0.00062, -11.99849, -0.00122, 
-0.00014, -11.99864, -0.00115, 
0.00011, -11.99844, -0.00076, 
0.00101, -12.00009, -0.00142, 
0.00018, -12.00161, -0.00067, 
-0.00039, -12.00151, -0.00116, 
-0.00140, -12.00206, -0.00125, 
-0.00269, -12.00320, -0.00132, 
-0.00402, -12.00497, -0.00140, 
-0.00512, -12.00732, -0.00149, 
-0.00573, -12.01007, -0.00158, 
-0.00566, -12.01293, -0.00167, 
-0.00485, -12.01554, -0.00174, 
-0.00340, -12.01756, -0.00180, 
-0.00153, -12.01874, -0.00183, 
0.00051, -12.01898, -0.00184, 
0.00250, -12.01826, -0.00182, 
0.00419, -12.01664, -0.00177, 
0.00534, -12.01429, -0.00171, 
0.00578, -12.01151, -0.00163, 
0.00550, -12.00866, -0.00154, 
0.00462, -12.00608, -0.00145, 
0.00336, -12.00400, -0.00136, 
0.00202, -12.00255, -0.00128, 
0.00085, -12.00172, -0.00121, 
0.00005, -12.00144, -0.00107, 
-0.00034, -12.00134, -0.00105, 
-0.00034, -12.00127, -0.00114, 
-0.00026, -11.99849, 0.00084, 
-0.00002, -11.99856, 0.00100, 
0.00037, -11.99859, 0.00119, 
0.00089, -11.99833, 0.00124, 
0.00141, -11.99788, 0.00128, 
0.00182, -11.99729, 0.00131, 
0.00205, -11.99663, 0.00134, 
0.00210, -11.99598, 0.00136, 
0.00197, -11.99537, 0.00138, 
0.00168, -11.99485, 0.00139, 
0.00125, -11.99444, 0.00140, 
0.00073, -11.99416, 0.00141, 
0.00015, -11.99404, 0.00141, 
-0.00044, -11.99408, 0.00141, 
-0.00100, -11.99428, 0.00140, 
-0.00148, -11.99463, 0.00140, 
-0.00184, -11.99509, 0.00138, 
-0.00206, -11.99566, 0.00137, 
-0.00210, -11.99630, 0.00135, 
-0.00196, -11.99697, 0.00133, 
-0.00163, -11.99760, 0.00130, 
-0.00116, -11.99813, 0.00126, 
-0.00062, -11.99849, 0.00122, 
-0.00014, -11.99864, 0.00115, 
0.00011, -11.99844, 0.00076, 
0.00101, -12.00009, 0.00142, 
0.00018, -12.00161, 0.00067, 
-0.00039, -12.00151, 0.00116, 
-0.00140, -12.00206, 0.00125, 
-0.00269, -12.00320, 0.00132, 
-0.00402, -12.00497, 0.00140, 
-0.00512, -12.00732, 0.00149, 
-0.00573, -12.01007, 0.00158, 
-0.00566, -12.01293, 0.00167, 
-0.00485, -12.01554, 0.00174, 
-0.00340, -12.01756, 0.00180, 
-0.00153, -12.01874, 0.00183, 
0.00051, -12.01898, 0.00184, 
0.00250, -12.01826, 0.00182, 
0.00419, -12.01664, 0.00177, 
0.00534, -12.01429, 0.00171, 
0.00578, -12.01151, 0.00163, 
0.00550, -12.00866, 0.00154, 
0.00462, -12.00608, 0.00145, 
0.00336, -12.00400, 0.00136, 
0.00202, -12.00255, 0.00128, 
0.00085, -12.00172, 0.00121, 
0.00005, -12.00144, 0.00107, 
-0.00034, -12.00134, 0.00105, 
-0.00034, -12.00127, 0.00114, 
0.00000, -11.99869, 0.00115, 
0.00300, -11.99865, 0.00177, 
0.00840, -11.99737, 0.00255, 
0.01484, -11.99372, 0.00329, 
0.02100, -11.98798, 0.00408, 
0.02581, -11.98058, 0.00487, 
0.02857, -11.97220, 0.00560, 
0.02896, -11.96358, 0.00624, 
0.02695, -11.95544, 0.00678, 
0.02281, -11.94839, 0.00720, 
0.01693, -11.94289, 0.00750, 
0.00981, -11.93925, 0.00769, 
0.00200, -11.93765, 0.00777, 
-0.00596, -11.93819, 0.00774, 
-0.01349, -11.94082, 0.00761, 
-0.02006, -11.94542, 0.00736, 
-0.02513, -11.95175, 0.00700, 
-0.02824, -11.95941, 0.00652, 
-0.02907, -11.96788, 0.00593, 
-0.02748, -11.97647, 0.00524, 
-0.02362, -11.98445, 0.00448, 
-0.01803, -11.99109, 0.00368, 
-0.01158, -11.99582, 0.00291, 
-0.00548, -11.99834, 0.00220, 
-0.00117, -11.99861, 0.00128, 
0.00084, -12.00009, 0.00151, 
-0.00210, -12.00181, 0.00131, 
-0.00882, -12.00354, 0.00257, 
-0.01920, -12.00964, 0.00379, 
-0.03183, -12.02102, 0.00541, 
-0.04459, -12.03821, 0.00741, 
-0.05500, -12.06078, 0.00966, 
-0.06067, -12.08718, 0.01200, 
-0.05981, -12.11483, 0.01424, 
-0.05165, -12.14053, 0.01620, 
-0.03670, -12.16097, 0.01768, 
-0.01671, -12.17336, 0.01856, 
0.00564, -12.17593, 0.01873, 
0.02718, -12.16831, 0.01820, 
0.04494, -12.15160, 0.01701, 
0.05664, -12.12813, 0.01527, 
0.06113, -12.10104, 0.01314, 
0.05856, -12.07364, 0.01083, 
0.05025, -12.04890, 0.00851, 
0.03834, -12.02889, 0.00637, 
0.02535, -12.01462, 0.00455, 
0.01362, -12.00600, 0.00313, 
0.00494, -12.00217, 0.00205, 
0.00040, -12.00087, 0.00160, 
0.00001, -12.00046, 0.00169, 
0.00051, -11.99837, 0.00068, 
0.00829, -11.99753, 0.00245, 
0.02216, -11.99334, 0.00529, 
0.03869, -11.98375, 0.00846, 
0.05444, -11.96890, 0.01186, 
0.06669, -11.94988, 0.01523, 
0.07365, -11.92839, 0.01836, 
0.07449, -11.90636, 0.02110, 
0.06922, -11.88560, 0.02338, 
0.05850, -11.86766, 0.02515, 
0.04338, -11.85368, 0.02644, 
0.02512, -11.84445, 0.02724, 
0.00511, -11.84041, 0.02758, 
-0.01525, -11.84176, 0.02746, 
-0.03456, -11.84844, 0.02690, 
-0.05141, -11.86012, 0.02586, 
-0.06448, -11.87620, 0.02433, 
-0.07259, -11.89572, 0.02230, 
-0.07485, -11.91732, 0.01979, 
-0.07091, -11.93933, 0.01683, 
-0.06114, -11.95982, 0.01356, 
-0.04685, -11.97694, 0.01015, 
-0.03032, -11.98924, 0.00683, 
-0.01466, -11.99606, 0.00385, 
-0.00350, -11.99818, 0.00131, 
0.00139, -11.99994, 0.00089, 
-0.00596, -12.00280, 0.00173, 
-0.02305, -12.00880, 0.00536, 
-0.04977, -12.02480, 0.01058, 
-0.08241, -12.05431, 0.01763, 
-0.11548, -12.09887, 0.02629, 
-0.14251, -12.15741, 0.03606, 
-0.15727, -12.22591, 0.04625, 
-0.15509, -12.29770, 0.05602, 
-0.13398, -12.36446, 0.06454, 
-0.09523, -12.41759, 0.07101, 
-0.04335, -12.44978, 0.07482, 
0.01463, -12.45646, 0.07560, 
0.07054, -12.43667, 0.07327, 
0.11660, -12.39323, 0.06807, 
0.14690, -12.33226, 0.06049, 
0.15850, -12.26189, 0.05124, 
0.15177, -12.19078, 0.04115, 
0.13016, -12.12658, 0.03108, 
0.09929, -12.07471, 0.02178, 
0.06566, -12.03771, 0.01388, 
0.03539, -12.01529, 0.00775, 
0.01315, -12.00485, 0.00337, 
0.00143, -12.00148, 0.00145, 
0.00039, -12.00084, 0.00160, 
0.00127, -11.99832, 0.00072, 
0.01516, -11.99648, 0.00435, 
0.03952, -11.98846, 0.01074, 
0.06833, -11.97144, 0.01847, 
0.09564, -11.94544, 0.02679, 
0.11670, -11.91234, 0.03503, 
0.12847, -11.87512, 0.04263, 
0.12958, -11.83711, 0.04926, 
0.12015, -11.80145, 0.05473, 
0.10135, -11.77073, 0.05898, 
0.07504, -11.74686, 0.06203, 
0.04342, -11.73113, 0.06394, 
0.00883, -11.72427, 0.06474, 
-0.02635, -11.72656, 0.06447, 
-0.05975, -11.73792, 0.06313, 
-0.08901, -11.75784, 0.06066, 
-0.11182, -11.78533, 0.05701, 
-0.12613, -11.81881, 0.05215, 
-0.13038, -11.85600, 0.04609, 
-0.12387, -11.89403, 0.03894, 
-0.10718, -11.92961, 0.03096, 
-0.08250, -11.95948, 0.02260, 
-0.05376, -11.98113, 0.01448, 
-0.02638, -11.99350, 0.00733, 
-0.00660, -11.99790, 0.00205, 
0.00145, -11.99992, 0.00059, 
-0.01060, -12.00378, 0.00301, 
-0.04043, -12.01490, 0.01089, 
-0.08726, -12.04323, 0.02361, 
-0.14471, -12.09522, 0.04108, 
-0.20310, -12.17380, 0.06265, 
-0.25098, -12.27716, 0.08703, 
-0.27727, -12.39823, 0.11248, 
-0.27366, -12.52525, 0.13693, 
-0.23655, -12.64345, 0.15823, 
-0.16820, -12.73756, 0.17444, 
